radius,length,start_x,start_y,start_z,end_x,end_y,end_z
0.275375,1.03714,7.49848,3.98981,32.4771,7.89166,3.03092,32.5172
0.258555,1.3035,7.50426,2.92877,35.1693,6.76742,2.49254,34.1865
0.365248,1.29416,6.82936,5.93141,25.4059,7.72122,5.37215,26.1586
0.302865,1.13399,5.854,5.62667,27.0415,6.62734,5.64864,26.2124
0.64549,1.41392,5.32218,3.87456,33.0437,6.72972,3.74188,33.0636
0.519162,1.79346,4.31027,5.58721,27.2954,5.26238,5.71796,25.7812
0.87121,0.905201,4.41578,3.95223,33.372,3.58255,3.60355,33.3125
0.426078,1.36876,4.36565,5.46913,29.3088,4.38672,5.29107,27.9518
0.275837,1.17592,1.988,4.22342,32.6896,2.78631,3.36015,32.706
0.322273,0.94643,0.872784,3.71188,32.7267,1.01982,4.63481,32.876
0.468748,0.809436,-0.153196,4.23913,32.0948,-0.952965,4.36064,32.123
0.245793,0.710092,-1.41196,4.56706,32.7397,-2.07518,4.3519,32.6052
0.387647,1.08445,5.58277,4.65678,32.7315,5.26794,5.6906,32.8218
0.429681,1.64656,19.9794,2.8777,32.4281,18.6056,2.5658,31.5758
0.382507,1.27575,19.293,4.18619,27.4213,19.3631,3.4816,28.4825
0.874809,2.70973,19.5558,5.09531,24.5122,19.4687,4.14907,27.0499
0.493085,1.28285,19.214,5.55407,23.801,19.7377,5.35777,22.6465
0.197295,0.916955,17.9427,2.57349,32.4467,18.8512,2.47175,32.5184
0.212047,0.633363,17.8719,2.73737,32.4871,17.3716,2.44939,32.7478
0.187002,0.942324,17.2598,5.68256,24.014,18.2017,5.69859,24.0369
0.421526,1.8881,17.8688,2.78155,32.8878,15.9812,2.79999,32.9261
0.233513,1.59705,17.3203,5.77168,24.3197,16.4382,5.75361,22.9885
0.337103,0.744292,15.5553,3.11656,32.8345,15.7332,2.39401,32.8182
0.777669,1.64534,14.232,3.15335,33.3113,15.8486,3.30376,33.578
0.300623,1.32464,14.3949,2.97027,32.703,15.7135,2.95362,32.5767
0.583253,1.41317,12.1684,2.94372,33.7098,13.5205,2.94262,34.1205
0.331438,1.14615,6.53246,5.48582,33.583,5.47353,5.45385,33.1456
0.169603,0.811402,11.5216,2.65108,34.3966,12.327,2.7219,34.3273
0.390346,2.23007,12.1157,2.79945,34.4078,9.92287,3.08625,34.6948
0.166903,0.985689,9.24955,3.7841,32.5332,10.1596,3.40654,32.5049
0.979724,3.77901,7.62961,3.82,35.6927,10.7223,3.62703,33.5296
0.463507,1.45354,5.47854,5.70626,31.9623,6.88266,5.79905,31.5982
0.276427,1.0107,7.11219,3.71981,32.3175,7.75129,4.4983,32.4012
0.275043,1.31503,6.26732,2.86564,35.2338,6.7257,2.88917,36.4662
0.397813,1.53673,7.00487,5.80028,28.0664,7.25234,5.68712,26.554
0.992747,2.32289,6.36473,3.31351,36.6131,6.42104,3.26874,34.2913
0.798603,1.64586,2.6869,5.66466,31.8442,1.86567,4.23935,31.7902
0.225498,1.14293,0.77585,5.02516,32.5477,-0.22952,4.4821,32.5233
0.199009,0.695579,-1.31623,4.83626,32.7138,-0.657446,4.70518,32.533
0.291435,1.30116,7.2136,5.46624,29.4837,6.78023,5.62481,30.7003
0.184188,0.888666,-2.76257,4.76111,32.5078,-1.91968,4.47995,32.4929
0.926742,2.47118,7.21997,4.89057,27.8018,6.68596,4.78802,30.2124
0.218341,1.02962,19.9056,2.87638,32.625,18.9391,2.56143,32.7881
0.365463,1.52364,17.889,2.55795,33.0638,18.0584,2.46128,34.5749
0.475327,1.51868,16.5835,3.01612,34.3723,16.5409,3.08434,32.8558
0.376987,1.6742,16.5922,5.59794,26.3442,16.3184,5.61459,24.6926
0.21464,0.694311,16.263,3.0773,32.4099,15.8971,3.66685,32.3859
0.0814297,1.14248,13.3068,2.68511,34.5062,14.4483,2.69633,34.4601
0.286819,0.874756,11.7342,3.31606,32.6053,11.828,4.18066,32.5111
0.401697,0.729069,9.32168,3.9304,32.1814,9.80688,4.4744,32.1678
0.384636,1.02575,8.34919,4.62228,32.1638,7.3831,4.28529,32.2364
0.486639,1.72706,7.15945,3.28722,35.9913,7.01657,3.19337,37.7099
0.237007,1.21488,6.36367,5.72888,28.3225,6.13503,5.77528,29.5148
0.180183,0.718461,5.22671,5.75286,29.1032,5.91541,5.69905,28.9057
0.834371,2.03328,4.96048,6.54227,29.6658,4.90442,6.58416,27.6337
0.265379,1.29115,4.15413,5.00589,34.0113,4.1574,3.98724,33.2179
0.267594,0.822626,4.144,5.04401,32.5639,4.32408,4.24199,32.5963
0.38277,1.40603,3.86265,5.2873,29.1267,4.42712,5.42351,30.4072
0.313073,0.709954,1.01451,5.24224,32.7785,1.50671,4.73079,32.7925
0.618854,1.51422,0.384205,4.62118,32.7235,1.71333,5.04589,33.3116
0.25043,1.17631,0.441997,5.10526,32.7541,-0.711757,4.95476,32.927
0.190433,1.7939,-1.82821,4.65931,32.8279,-0.125129,5.17259,33.0606
0.164411,1.51329,21.6647,2.99826,32.4264,20.2304,2.5208,32.4968
0.382245,1.40293,18.1224,3.22715,32.6878,19.4225,3.06122,33.1881
0.257541,1.45867,19.2775,5.6036,25.5746,18.8412,5.72774,24.1882
0.152076,0.780642,16.7617,2.53987,34.846,16.0256,2.62401,34.6001
0.163375,0.972954,16.2383,2.93225,34.5932,15.4293,2.48834,34.2849
0.397452,1.21485,16.0964,5.22385,27.5482,16.2792,5.29998,26.3496
0.719002,1.72263,15.5643,3.68944,35.0391,14.9363,2.9417,33.62
0.134822,0.628237,13.7437,3.72413,32.5015,14.3719,3.72019,32.494
0.273948,1.08485,13.871,4.72066,32.6909,13.7108,3.64779,32.7029
0.247111,1.37926,6.76779,2.90474,37.5518,5.41232,2.8514,37.3023
0.437934,1.74654,4.61426,3.14837,38.5802,5.11329,3.03549,36.9103
0.351058,1.42092,4.89654,4.59386,32.2713,3.66652,5.3019,32.3402
0.468543,1.07347,3.91884,5.59866,32.9064,3.13144,4.86908,32.8987
0.593644,1.76364,1.80886,5.34423,33.2004,0.079405,5.55543,32.9269
0.169186,0.624267,-2.88827,4.33229,55.142,-2.76524,3.72046,55.1266
0.609239,1.05149,-2.48008,4.17567,55.5648,-2.95154,3.26137,55.7825
0.199445,0.93498,-3.31055,4.23416,56.9458,-4.03784,3.64901,56.8924
0.847013,2.01303,20.9176,3.28105,32.8608,19.6247,3.60125,34.3702
0.355709,1.25068,19.7711,2.90385,33.9237,18.7437,2.76601,34.6235
0.255318,1.21903,19.7325,3.75048,30.1285,19.6473,4.86363,30.6181
0.65903,2.3578,18.9579,5.09672,26.5348,19.2303,5.25808,24.1984
0.389151,1.24777,18.4945,2.24776,34.0413,18.2925,2.36112,35.2674
0.211301,1.00061,17.6574,5.68123,26.3575,18.5673,5.70531,26.7732
0.379663,1.03182,17.8043,2.7623,35.0202,16.7841,2.77108,35.175
0.554317,1.89961,16.5139,5.9446,26.8885,18.3837,5.98756,26.556
0.205099,0.922918,16.2459,4.30985,32.5165,16.1949,3.389,32.4818
0.27081,0.725333,-2.02031,3.66741,55.3113,-1.30121,3.74738,55.3625
0.126622,0.665857,-0.857895,4.73975,55.1882,-0.199625,4.8391,55.175
0.141247,0.823328,1.9761,3.1398,45.2404,2.78146,3.16766,45.4092
0.470301,0.842457,11.1381,4.38433,32.8489,11.9635,4.28242,32.9832
0.268463,1.19004,10.5347,4.58081,32.6221,9.38486,4.88729,32.6093
0.233607,1.29316,7.0097,2.83934,38.6302,7.39974,2.78161,37.3986
0.188096,0.790801,8.05983,5.12687,32.6427,7.55425,4.52072,32.5942
0.292777,1.13848,5.0702,2.97961,39.3519,4.76093,2.92846,38.2574
0.443642,1.1676,4.75138,5.66042,31.4123,5.50858,5.99731,30.5898
0.706961,2.13048,3.4848,4.73741,31.6065,4.75957,6.38773,32.0428
0.141722,1.22105,1.84313,5.25153,32.5841,3.04851,5.43947,32.6359
0.267635,1.31607,23.1752,3.33665,32.2978,22.0149,2.71558,32.3042
0.882898,1.97269,22.6753,4.04188,33.3845,20.8636,3.26423,33.3171
0.476396,1.94013,19.2055,4.4165,32.3734,20.4959,2.97275,32.4941
0.249952,0.932094,18.6983,3.51971,32.3084,19.289,4.23968,32.2696
0.371824,1.14542,18.3302,2.49345,35.0834,18.1156,2.50303,36.2085
0.512456,1.63208,16.75,2.94099,35.2874,16.6376,3.10433,36.9074
0.268854,0.877958,15.3346,4.01613,32.2182,16.1693,3.9551,32.4833
0.157796,0.644457,-2.26811,4.14483,57.0781,-1.88046,3.63007,57.0695
0.451346,0.912603,-5.25707,3.97372,55.8129,-5.96837,4.21678,56.3305
0.284753,0.958162,11.919,3.8313,34.9018,11.9465,4.31484,34.075
0.289707,1.05249,-5.93169,4.60194,56.668,-4.93565,4.83302,56.9175
0.400347,0.842967,8.7133,5.59465,32.2697,9.27031,4.97838,32.1264
0.479984,1.1986,7.07907,3.15496,38.1885,6.71066,3.27259,39.323
0.538835,1.55769,5.60293,3.27546,38.7273,6.53422,3.28217,39.9759
0.453767,1.59604,4.91862,2.70234,39.951,3.82332,3.5329,39.1399
0.339604,1.17583,4.00243,5.44431,34.7719,3.98181,4.27034,34.7092
0.0788556,1.28257,1.198,5.14615,33.6628,2.40062,5.45989,33.9795
0.623272,1.10755,0.116812,4.25056,44.3272,-0.9282,3.88912,44.3903
0.212157,0.84466,24.0905,3.59867,32.3393,23.6758,2.92894,32.6442
0.358454,1.03002,23.282,3.70167,33.3931,22.9925,2.75471,33.6766
0.457318,1.93684,19.85,3.42778,35.3264,18.6156,2.65457,36.6031
0.283529,1.21489,19.387,5.51288,28.4424,18.915,5.60829,27.327
0.571087,1.7813,19.2958,5.45446,28.1838,18.5388,5.56615,29.7923
0.606053,1.55953,17.1074,4.23858,32.1625,18.582,3.73115,32.1673
0.817839,1.62855,17.1555,4.93118,29.294,17.3003,5.08075,27.6788
0.499218,1.43402,16.7852,2.94294,37.7805,16.6121,3.16844,36.375
0.373577,0.934588,16.3687,4.04388,33.0269,16.3973,4.27541,33.9319
0.554443,0.887895,16.2379,4.09324,33.0379,15.912,4.91898,33.0555
0.250408,1.00778,14.6314,5.0349,32.6945,13.8116,4.45,32.6571
0.368046,1.14987,12.6718,5.35296,32.787,11.9458,4.48118,32.9745
0.267678,0.929837,11.2343,5.6939,32.4476,10.9121,4.82313,32.3969
0.774409,0.616101,7.97229,5.48022,33.3055,8.52788,5.21586,33.2736
0.468474,1.27884,6.80014,3.25866,40.7478,7.10346,3.26303,39.5055
0.885281,1.3391,5.12665,3.53585,39.7748,5.12375,3.69406,41.1046
0.216759,0.782573,4.87384,5.89523,32.7169,5.50937,5.44183,32.6626
0.487138,1.29818,3.99961,5.97945,33.2628,4.97233,5.21459,32.8702
0.915776,1.52396,3.14129,4.62452,34.6611,4.0363,4.72479,33.4317
0.369963,0.984034,4.37362,5.30487,34.0814,5.03483,5.40318,34.8035
0.200349,0.706471,24.8369,3.48753,32.608,25.5372,3.43593,32.6857
0.417081,0.917818,25.1026,3.58567,32.8909,24.1861,3.62889,32.8681
0.642058,1.217,24.8137,3.55637,33.0936,23.8234,4.26266,33.1338
0.524006,2.08454,23.7777,5.06622,32.6591,22.0651,3.87914,32.7166
0.769217,1.29694,18.4071,3.29775,37.7865,18.1882,3.35964,36.5096
0.250714,1.50417,16.9734,5.68857,29.0634,18.3839,5.66871,29.5857
0.532184,1.61848,16.8571,5.68533,32.5443,16.1645,4.22389,32.4813
0.536454,1.73298,16.5134,5.21713,28.9762,16.592,5.15176,30.7062
0.792284,2.16549,17.0278,4.94388,35.5661,16.7685,4.08696,33.5943
0.19462,0.917291,15.5002,5.5776,32.5419,15.4821,4.66074,32.5204
0.210948,0.802792,13.0784,4.93255,32.512,13.6282,5.50657,32.6248
0.219298,0.994443,10.0261,5.1414,32.5519,10.772,5.75099,32.799
0.338855,1.24341,9.11748,5.70992,32.9639,10.2405,5.28325,32.6431
0.24104,1.43555,7.23758,3.11421,41.1336,5.87584,2.90873,40.7283
0.611876,1.58898,5.47556,3.17247,40.4258,4.65385,3.37745,41.7703
0.260748,0.606295,26.393,3.37032,32.7339,26.1109,3.89577,32.6248
0.284618,0.995897,26.2152,3.63864,32.6886,25.2533,3.89341,32.6474
0.184204,0.819963,25.6656,4.06735,32.6038,24.8648,3.91383,32.5173
0.233594,0.887113,22.7935,3.73711,33.1485,22.7893,4.61969,33.2379
0.17469,0.785059,21.7348,4.25652,32.4979,20.9864,4.02017,32.4766
0.291991,1.1237,19.6565,5.11102,32.5561,19.3275,4.04097,32.6534
0.247248,0.884188,18.8109,2.7485,37.659,18.8141,2.66244,38.539
0.539163,1.85115,19.3906,3.75521,34.5735,19.3627,5.00624,33.2094
0.293681,1.70294,19.4686,5.29692,32.0288,19.7039,5.27568,30.3424
0.825105,2.09056,19.0953,5.82703,31.432,18.1577,6.07102,29.5795
0.418819,1.02939,18.2583,5.32192,32.1265,19.0449,4.65828,32.1043
0.418853,1.23598,16.7556,2.33857,38.3822,16.9221,2.59581,39.5796
0.35522,1.44769,16.1413,5.24102,30.493,17.1983,5.5291,31.4393
0.126553,0.998231,16.253,3.59338,36.5254,16.2451,4.57905,36.3677
0.570478,1.87237,15.3419,5.85708,33.1038,16.8911,4.83536,33.3522
0.368803,1.18634,14.6728,5.95827,33.0215,15.1247,4.92414,32.6558
0.179914,0.852147,12.2058,5.59891,32.7178,13.0338,5.40528,32.6611
0.204777,0.867928,11.7505,5.58788,34.4107,11.802,4.72172,34.3901
0.482673,2.09052,12.2294,5.48364,33.0871,10.149,5.64011,32.954
0.668185,1.66206,8.30212,5.0927,32.7916,8.88696,5.33627,34.3282
0.283138,0.950712,6.96489,5.42022,34.3329,7.86213,5.17561,34.5303
0.430675,1.22447,6.4586,3.13303,42.2591,6.92109,3.22361,41.1289
0.539616,1.53617,4.90908,3.17833,43.2149,5.64684,2.93319,41.89
0.43104,1.43836,4.73944,3.63572,40.9701,4.64597,4.05375,39.597
0.15228,0.845279,-2.01652,3.69593,57.1125,-2.81275,3.42794,57.0193
0.175136,0.662083,26.9408,3.95908,32.6056,26.2843,3.92283,32.528
0.57822,0.961818,26.522,4.34452,31.9514,25.6021,4.59119,32.0854
0.308654,2.69719,26.0308,4.1244,32.4758,23.4109,4.76527,32.4531
0.317336,1.09624,22.0659,5.32169,32.7057,21.8594,4.2638,32.5058
0.218256,0.804317,20.9707,4.8979,32.546,20.293,5.3309,32.556
0.344236,1.20844,19.3629,3.09779,39.2634,18.743,2.79169,38.2722
0.526981,1.7658,18.9489,3.66138,37.7026,18.9406,3.31811,35.9705
0.484176,1.21467,18.1471,3.05795,39.9723,17.918,3.07498,38.7796
0.789134,1.48463,18.1264,6.24724,31.112,17.8421,6.1857,32.5679
0.641376,1.81883,16.8931,2.99906,38.2381,16.2843,4.16728,39.4922
0.696703,1.80109,17.0182,4.34348,38.8248,16.8785,3.58837,37.1956
0.307293,0.854048,15.9351,5.97988,32.7286,15.658,5.17475,32.6623
0.200834,1.19746,13.6287,5.75731,32.8496,14.7912,5.47029,32.8379
0.5708,1.21796,13.5049,5.14474,34.017,12.2908,5.05604,33.9762
0.228649,1.01524,11.7526,5.37679,34.3205,10.8406,5.74364,34.0668
0.0746828,1.17031,9.47208,5.51835,34.5322,10.6422,5.50903,34.5144
0.14391,1.25546,8.23257,5.48125,34.3932,9.45849,5.45423,34.6627
0.888906,2.71076,6.42631,4.01968,39.8924,6.67112,5.05957,42.3838
0.712008,1.69798,6.19867,3.49794,42.0736,6.89859,3.59024,43.6178
0.611848,1.62423,6.87338,5.1591,35.0522,6.6823,5.25058,36.6625
0.373005,1.32499,4.86586,3.13599,43.9063,3.98386,2.95143,42.9349
0.445334,1.10089,-1.29745,3.6046,44.2979,-2.25942,3.88974,43.8448
0.236489,0.966473,-3.0601,3.74766,43.7054,-2.25669,3.6401,44.2317
0.291503,0.821788,-3.70088,3.71267,44.0763,-2.8791,3.70906,44.0737
0.227363,0.778837,-3.56313,3.68744,44.0089,-4.33665,3.652,44.0926
0.162347,0.709442,-4.41772,4.02902,43.7424,-4.69318,3.45015,44.0462
0.128108,0.763081,-5.62028,3.84456,43.8846,-4.87008,3.74762,43.985
0.161781,0.624057,-5.76706,4.02373,43.7896,-6.14532,3.56367,43.9759
0.300122,0.741367,-6.08416,3.82486,43.5699,-6.66394,4.28428,43.6191
0.370932,1.41335,25.3455,4.53454,32.9679,23.9415,4.65278,32.8562
0.402353,1.28179,21.2161,5.58366,32.9476,22.0787,4.64836,32.7925
0.523976,1.59735,18.89,3.13526,39.2255,18.6483,3.19063,40.8035
0.232113,0.838516,18.4823,5.42308,32.593,17.6684,5.54971,32.7496
0.999821,1.05074,16.8685,3.69198,39.959,16.8532,3.70018,41.0096
0.428583,1.43961,17.9267,5.22019,33.2082,16.53,5.24642,32.8601
0.218722,1.08692,15.7585,5.67102,34.3227,16.4023,4.8805,34.6996
0.305821,1.22708,14.599,5.51534,33.6753,15.7985,5.31628,33.841
0.207763,1.90658,11.721,5.40392,34.2028,13.5552,5.51902,34.7105
0.164685,0.757006,7.62716,2.99091,43.7502,6.88318,2.85357,43.7241
0.31146,1.01146,6.81524,2.67046,43.9908,5.90238,3.10593,44.0005
0.248499,0.77006,5.55247,3.38637,43.7351,6.0758,2.82199,43.7106
0.200218,0.698108,4.89765,2.94864,43.7934,5.50494,3.27369,43.6798
0.371019,1.22086,4.00911,3.50136,43.7819,5.07684,2.91215,43.7244
0.370413,0.96019,4.72726,4.38288,41.5777,4.68716,3.82704,42.3596
0.249649,0.835283,3.27829,3.24801,44.0677,4.11155,3.22653,44.0136
0.212153,1.15479,3.32008,3.37931,43.9974,2.19574,3.12366,44.061
0.265371,0.98799,2.71368,3.41336,43.9341,1.74087,3.58014,43.8898
0.431715,1.29708,-0.408306,3.76724,44.1998,-1.68824,3.61676,44.3466
0.183454,0.892147,-1.6523,3.50535,44.6617,-2.46528,3.68287,44.34
0.405861,1.69824,-3.49741,3.81889,44.7077,-2.13934,4.13174,43.7372
0.268947,1.10136,-3.62619,4.40153,43.9678,-4.61819,3.92354,43.9461
0.258671,0.538251,-4.84209,4.38975,44.031,-5.13862,3.94243,44.0721
0.174193,0.647285,-5.86888,4.32662,43.5951,-5.23323,4.22869,43.6682
0.403704,1.41035,6.77633,5.65326,36.945,5.99813,5.57686,38.1188
0.431978,1.176,22.868,4.69005,32.9313,24.013,4.43165,32.8595
0.390461,0.853858,22.717,5.42645,33.5853,22.9186,4.76024,33.0908
0.190958,1.02414,19.4318,5.62591,32.713,20.4108,5.32647,32.688
0.537023,1.47219,19.8913,5.27648,32.36,18.4602,5.1568,32.0359
0.179858,0.586998,17.6416,2.8307,40.9799,18.2006,2.80515,41.1571
0.226463,1.03408,16.3914,3.06765,40.5702,16.461,3.21876,41.5908
0.403994,1.55966,15.955,4.5813,36.9733,16.7106,5.56108,36.0237
0.389858,0.922442,14.9878,5.82798,34.2873,14.2272,5.82017,34.8092
0.292455,0.808479,-5.84057,4.16906,57.078,-6.54395,3.85072,57.3179
0.225926,1.27592,8.63387,2.83767,44.0573,9.86438,3.09434,43.8384
0.162426,0.885067,8.48133,3.19205,43.7656,7.65433,2.87992,43.721
0.635583,1.55534,5.75216,3.46557,45.8173,5.95956,3.47167,44.2759
0.324215,1.28886,3.9526,3.24065,45.7606,3.3711,3.24836,44.6104
0.290359,2.28649,4.24858,3.04606,45.2703,1.98996,3.0795,45.6246
0.281667,1.06535,-0.576514,4.14377,43.8899,-1.56543,4.53437,43.9566
0.152879,0.773125,-2.13187,4.14509,43.8485,-1.79522,4.84057,43.8219
0.188559,0.868077,-5.80183,3.97173,56.7518,-6.23382,4.66459,57.0466
0.229143,0.789749,-4.95718,4.98452,43.9918,-5.38446,4.40254,43.6718
0.393834,0.653632,-5.67763,4.1762,44.0117,-5.98702,4.69896,44.253
0.615966,2.67588,-4.64745,4.34149,44.4427,-7.30096,4.68322,44.3933
0.440394,0.846979,0.125775,5.22487,44.2224,-0.332327,4.51533,44.1586
0.458235,2.4322,21.2626,5.36185,33.5633,23.5368,4.89128,32.8406
0.658635,3.06175,18.8396,4.99733,34.6887,21.5041,4.69679,33.2107
0.460797,1.35572,19.0006,3.09048,41.9052,18.7356,3.1716,40.5781
0.223845,1.29017,19.3039,3.67772,38.7709,19.3892,4.46939,37.7557
0.528155,2.07207,19.592,3.71733,37.0561,19.1259,5.67027,36.544
0.439989,1.5644,19.2029,5.25672,34.3097,19.3272,4.53076,35.6898
0.326702,1.36493,18.9681,2.92097,42.5025,18.6192,2.67466,41.2061
0.350614,1.12409,18.5787,5.7064,34.8386,18.752,5.72654,33.7281
0.651654,1.28301,18.3923,5.95999,34.2985,17.1143,6.00671,34.1956
0.574564,1.72159,17.0804,3.28624,41.0992,16.8768,3.28074,42.8087
0.190577,0.628109,11.7491,3.23803,43.8758,12.0516,2.68884,43.9126
0.252014,0.86048,11.6902,2.97781,43.9573,10.854,3.17936,43.9329
0.199554,0.879814,10.6902,3.10333,43.972,9.82801,3.24731,43.8725
0.754967,1.67591,7.57548,3.40465,44.4562,9.15262,3.95269,44.6009
0.759256,1.34795,6.87663,3.64634,45.3617,8.21442,3.49301,45.3003
0.247525,1.06766,7.59598,3.14031,43.7771,6.92618,3.96554,43.6758
0.277126,1.65873,7.25129,5.26057,37.508,6.65277,5.46361,39.0416
0.200721,1.06781,5.31605,2.87101,46.0224,4.41706,3.10968,45.4979
0.202805,0.74765,4.06725,3.92236,43.9077,4.79342,3.74544,43.9265
0.34016,0.654905,3.14657,4.19179,44.1098,2.6511,3.76353,44.11
0.350417,0.920001,-3.29849,4.92995,43.7172,-2.63909,4.33891,43.4677
0.146798,0.861544,-3.24082,4.91933,44.0683,-3.95193,4.53243,43.7736
0.283436,0.647163,-4.0464,4.84059,43.8515,-4.65177,5.00953,44.0058
0.248722,2.14817,18.429,5.23206,35.4575,19.8736,5.58285,33.9068
0.81208,1.19534,17.5187,4.62866,36.0959,17.5384,4.71018,34.9035
0.566513,1.61991,16.9987,3.12737,42.1136,16.7815,3.40398,43.6949
0.215988,1.26633,16.2275,3.75196,40.4314,16.3481,4.81459,39.7533
0.460805,1.78869,16.8067,4.92133,39.1057,16.5419,4.90437,37.3368
0.209888,0.978435,14.652,3.11176,43.9282,13.6974,2.89811,43.9473
0.190175,0.818109,13.9658,3.09418,43.8701,13.1482,3.12215,43.8806
0.525135,1.15395,12.246,3.28171,44.2725,13.397,3.36444,44.2698
0.479017,1.27888,10.2217,2.80605,45.642,11.355,2.90776,45.0582
0.0920793,1.00855,9.57829,3.51763,43.8364,8.78923,4.14509,43.8072
0.817698,2.92324,9.78491,3.62547,45.1882,7.27827,3.69616,46.6906
0.623127,1.82349,7.76068,3.15689,46.3952,5.99672,2.81715,46.7085
0.240703,0.983402,5.77557,5.56339,39.5312,6.75666,5.50364,39.4999
0.662235,2.13044,4.93055,3.77228,47.4255,5.63375,3.27534,45.4768
0.688967,2.04972,4.69223,5.38388,39.2152,6.1767,5.29902,40.626
0.551487,1.31333,4.73796,3.12532,45.0387,5.0745,3.38012,46.2824
0.325103,1.28896,4.73323,5.15029,41.7418,4.56452,5.04113,40.4686
0.435329,1.29515,-1.64691,4.90085,44.4954,-2.74652,4.67593,43.8491
0.363251,1.10472,19.7854,2.77583,43.6217,18.7688,2.80561,43.1904
0.245742,0.805555,17.9586,2.84812,43.8355,18.7457,2.85475,44.0067
0.61186,2.0085,18.4061,5.03293,35.7952,18.5544,5.00174,37.7979
0.325309,1.06005,18.0974,2.96553,43.5691,17.0398,3.03764,43.5655
0.350152,1.40425,16.0571,2.95501,44.2969,17.3944,3.14276,43.9119
0.183098,0.843779,15.148,3.24015,43.9486,15.8933,2.84855,44.0052
0.510492,1.57457,17.1052,5.31221,36.3363,16.8218,5.13605,37.8751
0.536204,1.44564,14.3023,3.87642,44.2923,15.5305,3.11812,44.3708
0.908574,1.76708,12.5702,2.46934,46.6026,12.1494,4.08354,46.0196
0.167894,0.797255,11.0762,3.55827,43.7863,10.947,4.34497,43.7899
0.913405,2.42862,6.30381,3.63649,45.9728,6.90663,4.10346,48.2786
0.179786,0.813537,7.41613,4.63366,43.8014,6.91101,3.99912,43.7377
0.483289,1.76931,6.69707,5.40353,41.5488,6.43847,5.49485,39.8009
0.312198,1.09941,5.6545,5.33749,41.6331,5.07554,5.41737,40.7019
0.463143,1.76194,4.87965,3.45202,48.7838,5.00749,3.45022,47.0265
0.216174,0.826856,4.40525,4.92634,43.8966,4.43237,4.10013,43.8782
0.221786,1.06336,2.60602,4.53812,43.9195,3.6077,4.89361,43.8879
0.167749,1.78019,-0.73093,5.0786,43.9858,1.0481,5.04367,43.932
0.916264,1.18281,-0.661452,4.16074,44.0111,-1.78796,4.04101,44.3512
0.146343,2.94881,-1.01608,5.2258,44.9326,-3.82271,4.74468,44.1665
0.188379,1.02182,20.7173,3.3038,43.9014,19.8675,2.73644,43.8907
0.304628,1.05837,18.4848,2.95404,44.034,19.133,3.76767,43.8392
0.435856,1.60128,19.2918,5.28328,39.621,19.4308,4.14787,40.7415
0.336647,1.23295,19.0955,4.90081,39.3215,18.8803,5.19198,38.1429
0.252124,1.32898,18.6294,2.72449,45.3271,17.3738,2.64025,44.8998
0.364317,1.7724,16.5483,2.53869,45.6541,16.6228,3.90155,44.5235
0.182839,0.781168,16.5375,4.1265,43.7405,16.357,3.37348,43.6376
0.134286,1.99327,13.9133,2.95861,45.6348,15.9035,2.95817,45.7452
0.437406,2.46878,14.0642,2.89938,45.0921,12.0651,3.85379,46.1819
0.172163,0.67119,12.9629,3.94048,43.7071,12.5683,4.4834,43.7081
0.75375,6.1517,14.3238,4.024,43.7253,8.39244,5.65119,43.6024
0.428163,1.34226,7.29878,5.38182,43.9206,6.89801,4.11197,43.7517
0.881535,2.10799,6.30722,4.6369,43.219,6.25427,4.80456,41.1184
0.28118,1.09244,5.95557,3.11807,49.1945,6.21797,3.05623,48.1358
0.212327,1.08598,6.44173,4.89137,43.8253,5.3814,5.12599,43.8253
0.22684,1.05858,4.79778,4.95696,43.6788,5.80341,5.25212,43.8277
0.30805,1.46438,5.15474,2.81161,49.8035,4.73424,3.57096,48.6241
0.213584,0.807429,4.46951,4.57232,45.4205,4.70002,4.22688,46.1129
0.147905,0.777465,4.30856,5.37653,43.8364,3.60164,5.05294,43.8357
0.147905,0.408923,4.14101,5.29983,43.8362,3.76919,5.12963,43.8359
0.248649,1.04735,21.4489,3.08814,43.626,22.4838,3.24835,43.612
0.503463,1.31193,20.4903,3.2464,44.276,21.6773,3.803,44.2256
0.524219,1.69393,19.213,2.72794,44.599,19.9187,3.44967,45.9594
0.36235,1.16179,19.6301,4.12164,43.8329,18.8824,3.23257,43.8129
0.79688,1.75272,17.9732,3.56107,46.6435,18.7549,3.55736,45.0747
0.442484,1.52367,19.2646,5.02044,42.3538,19.5036,3.82751,41.4365
0.367117,2.04145,19.0157,5.15372,39.2403,18.5585,5.24879,37.253
0.281146,1.81256,16.7147,2.98057,45.4701,17.9325,2.73143,46.7894
0.329917,1.2941,18.1736,5.54085,39.7043,17.5557,5.56865,38.5676
0.355074,2.02792,16.945,5.10164,40.7279,16.6995,5.22999,38.719
0.85791,1.68698,17.2151,4.5145,42.5888,17.1516,4.55339,40.9035
0.692606,1.92967,15.6579,4.37392,42.5299,17.1533,5.19634,43.4306
0.475248,1.03593,14.8873,3.73313,44.152,14.0717,4.37167,44.1396
0.505987,1.4444,11.9484,3.45872,45.3812,11.7904,4.85952,45.0664
0.279727,1.1545,11.1739,4.77944,43.8121,10.0222,4.79017,43.7311
0.663044,1.92049,6.46983,3.7096,48.9372,6.51681,3.62096,50.8551
0.25262,1.10744,5.94599,5.32862,43.7091,7.0519,5.30592,43.7628
