radius,length,start_x,start_y,start_z,end_x,end_y,end_z
0.130861,0.589213,226.045,10.2612,-7.84363,226.63,10.249,-7.91173
0.155181,0.677196,16.476,0.424866,5.24929,15.9936,0.761034,5.58515
0.218861,0.541891,240.392,1.51676,-7.39453,240.9,1.40926,-7.55093
0.192488,1.78483,244.315,1.74783,1.18703,246.054,1.584,0.816132
0.178035,0.650375,225.369,10.2522,-7.59727,225.876,10.1236,-7.98318
0.245004,3.54651,228.734,9.88506,0.604788,232.261,10.0213,0.949728
0.127029,0.786123,239.912,1.38921,-7.55492,239.155,1.52167,-7.39072
0.184523,0.759413,16.6749,0.600386,5.28291,17.405,0.519997,5.08972
0.15582,0.669328,224.432,10.1933,-7.82715,225.077,10.1361,-7.99589
0.234142,0.725189,21.4715,9.02204,-2.49957,20.8427,9.29412,-2.26199
0.433669,0.899691,238.343,1.40883,-7.99281,238.987,1.78269,-7.48828
0.11404,1.54056,244.481,1.756,0.886504,242.944,1.74397,0.774264
0.147907,0.814693,224.29,10.1596,-8.0235,223.475,10.1508,-8.00869
0.182226,0.644139,237.52,1.35618,-7.38164,238.1,1.18133,-7.60009
0.0847818,1.27074,241.644,1.70474,0.630259,242.897,1.77406,0.829758
0.17097,0.690197,237.31,1.23067,-7.68471,236.69,1.38835,-7.42438
0.17132,0.730946,222.455,10.0469,-8.07507,223.185,10.0567,-8.0663
0.150725,0.700676,236.022,1.38654,-7.61029,236.675,1.25562,-7.82701
0.117191,1.17876,240.198,1.61111,0.59846,241.34,1.70731,0.873184
0.125357,0.508566,221.781,10.1516,-8.0499,222.289,10.1512,-8.06471
0.12873,2.68926,228.079,9.94583,0.805374,225.411,9.81665,0.492638
0.127229,0.502068,234.417,1.26345,-7.8747,234.824,1.37665,-7.60277
0.106058,1.16679,239.007,1.63182,0.614032,240.173,1.63542,0.670092
0.133149,1.27508,221.301,10.1627,-8.15032,220.043,10.1409,-8.35698
0.157524,0.571958,233.791,1.16847,-7.86853,234.298,1.30263,-7.63992
0.212631,1.00407,23.0435,9.16787,-2.49254,24.0265,8.97316,-2.55475
0.163806,0.966136,219.111,10.1799,-8.24197,220.072,10.2,-8.14383
0.234449,0.652812,233.582,1.27684,-8.0702,233.152,1.52984,-7.64912
0.125747,1.81939,238.531,1.61499,0.569817,236.712,1.65627,0.573039
0.171424,0.696695,232.633,1.21443,-7.86684,231.937,1.21439,-7.89307
0.0585306,0.804222,19.8606,0.561079,5.1683,20.6597,0.557284,5.0784
0.21983,0.72421,218.456,10.1455,-8.58962,217.918,10.3561,-8.15289
0.121832,0.639327,231.112,1.23926,-7.97692,231.724,1.32311,-7.8114
0.173266,1.6592,235.153,1.51411,0.330593,236.717,1.80318,0.80316
0.166833,0.692695,217.734,10.1607,-8.25132,217.046,10.115,-8.32177
0.220882,0.63314,230.292,1.09498,-7.93846,230.924,1.09947,-7.89992
0.117477,0.673678,217.029,10.1049,-8.29034,216.356,10.113,-8.26937
0.142997,0.475646,229.641,1.21796,-7.95919,230.105,1.18311,-8.05702
0.0851917,0.519001,216.119,10.1524,-8.29917,215.605,10.1321,-8.36619
0.128397,0.806615,228.488,1.18023,-8.0798,229.29,1.22045,-7.99852
0.122065,0.847104,215.533,10.1502,-8.33098,214.686,10.1507,-8.3212
0.114351,0.62331,228.441,1.18648,-8.01497,227.821,1.15412,-8.07183
0.159823,0.622401,227.667,1.1204,-8.21285,227.077,1.20339,-8.0347
0.0952356,5.5408,27.2761,8.79436,4.70595,32.7946,8.76505,4.21086
0.0947756,0.93502,231.94,1.58626,0.253577,232.871,1.60254,0.342158
0.123746,0.946115,213.296,10.0302,-8.49651,214.24,10.0553,-8.44554
0.0952961,0.611076,226.812,1.20552,-8.22068,226.256,1.23691,-7.97001
0.127059,1.04942,230.619,1.6748,0.262165,231.665,1.6944,0.344096
0.430319,0.999753,212.257,10.2165,-8.87489,212.859,10.4674,-8.11752
0.430319,2.74749,211.73,9.99718,-9.5369,213.386,10.6867,-7.45551
0.068662,0.384872,26.8656,9.14942,-2.69716,26.4828,9.13753,-2.65877
0.13418,0.95881,225.275,1.18914,-8.33223,226.216,1.17067,-8.15216
0.255668,0.60529,225.023,1.14693,-8.5429,224.641,1.04093,-8.08569
0.221346,1.00298,229.92,1.78267,0.207173,228.919,1.77375,0.155108
0.274842,0.712451,211.333,10.482,-8.22914,211.173,10.1982,-8.86269
0.120885,1.21557,224.37,1.16523,-8.28749,223.158,1.15978,-8.20197
0.149758,0.735541,210.179,10.0178,-8.55391,210.901,10.0682,-8.42137
0.177387,1.47371,226.61,1.69792,0.0382449,228.078,1.69714,0.162084
0.103569,0.630578,210.113,10.1124,-8.55745,209.483,10.0984,-8.59544
0.14069,1.05717,222.726,1.19688,-8.35618,221.671,1.21092,-8.29278
0.184107,0.887525,208.409,10.1315,-8.71534,209.266,10.1898,-8.49137
0.0748678,1.03392,26.4431,0.605442,4.54514,25.4134,0.604648,4.63946
0.0922635,0.909496,225.64,1.63173,-0.00424173,226.479,1.72216,0.33382
0.200389,1.38802,221.218,1.13379,-8.22932,219.862,1.05932,-8.51393
0.666354,1.73136,206.136,9.55814,-8.40049,207.862,9.57018,-8.26037
0.666354,0.646052,206.677,9.56192,-8.35657,207.321,9.56641,-8.30428
0.118423,0.814183,218.836,1.32405,-8.29457,219.622,1.19068,-8.4577
0.118423,1.23645,218.632,1.35864,-8.25226,219.826,1.15609,-8.5
0.200606,2.03912,225.265,1.46994,0.12956,223.226,1.48351,0.0677085
0.185403,0.74938,206.323,10.1818,-8.66509,205.578,10.138,-8.73573
0.092508,0.873223,27.4308,0.701202,4.5137,26.5766,0.543298,4.42524
0.141535,0.634826,218.267,1.28638,-8.44886,218.757,1.0565,-8.78064
0.136055,0.637448,205.633,10.1026,-8.68768,205.001,10.0963,-8.60562
0.175195,0.462544,217.734,1.00016,-8.59129,217.915,1.25642,-8.2513
0.613597,1.71458,23.0606,0.349537,-3.06464,24.6623,0.872014,-2.74645
0.204743,1.7297,28.8577,0.460304,4.43503,27.1328,0.332974,4.44927
0.155836,0.610911,204.959,10.0215,-8.75684,204.348,9.99829,-8.75337
0.138346,0.635994,216.905,1.27189,-8.57903,217.526,1.34593,-8.45839
0.109148,2.1746,222.138,1.58284,-0.0439885,219.974,1.52065,-0.245594
0.42248,0.675215,204.315,10.4417,-8.90805,203.757,10.43,-8.52836
0.261541,3.37564,211.691,10.0085,0.346046,208.36,9.78002,-0.150779
0.150443,0.543209,216.775,1.16289,-8.51462,216.255,1.08922,-8.65537
0.11055,0.85042,202.678,9.95525,-8.88726,203.512,9.96389,-8.72619
0.073487,0.384826,24.9193,0.268505,-2.6352,25.2973,0.210472,-2.67794
0.153629,0.688227,215.438,1.0941,-8.53638,216.104,1.06927,-8.70498
0.0879608,0.704669,32.9119,9.29225,-3.29268,32.2173,9.17738,-3.26415
0.0406564,2.46912,37.553,8.75236,3.84185,35.1,8.84426,4.10779
0.191952,0.499737,215.174,0.982456,-8.80425,214.864,1.0618,-8.42054
0.109106,1.88603,218.056,1.63771,-0.0274682,219.931,1.54928,-0.212422
0.194825,0.625022,201.803,10.0025,-8.70532,202.318,9.81876,-9.00713
0.0681235,0.482177,32.9672,9.23898,-3.29605,33.4463,9.23773,-3.34995
0.1902,0.87952,214.546,1.0851,-8.7167,213.668,1.07991,-8.66316
0.14033,0.873153,200.898,10.0208,-8.82394,201.761,10.0908,-8.71413
0.181644,2.27184,35.7017,9.34153,-3.42738,33.4624,8.96265,-3.48717
0.149717,0.772828,212.73,1.15925,-8.71571,213.497,1.14932,-8.80416
0.152113,0.719726,212.229,1.15579,-8.70561,211.517,1.14403,-8.80618
0.191037,1.02694,216.231,1.66202,-0.224353,217.246,1.62414,-0.374264
0.686535,1.37944,198.552,9.2138,-9.14248,199.652,9.53381,-8.37381
0.14875,1.03461,216.08,1.48394,-0.319001,215.046,1.46901,-0.332043
0.120053,1.46568,205.876,9.62432,-0.110232,204.419,9.7254,0.0154994
0.285554,6.97905,45.2176,8.56711,3.39071,38.274,8.67449,4.08496
0.142315,0.678511,210.735,1.2446,-8.64348,210.122,1.12952,-8.91194
0.0801345,2.11901,31.6048,0.625931,4.09491,29.4957,0.615667,4.29973
0.221133,0.574898,197.508,10.162,-9.10626,198.028,10.2255,-8.86906
0.131181,0.538264,209.651,0.988202,-9.04756,209.879,1.18279,-8.60047
0.120793,1.02812,214.586,1.51656,-0.373756,213.558,1.50674,-0.386887
0.108274,0.423858,27.9821,0.184801,-2.86861,28.3922,0.124192,-2.95684
0.285838,0.798957,197.089,10.095,-8.5558,196.793,9.8785,-9.26557
0.107848,1.90369,200.925,9.61764,-0.0994973,202.827,9.65528,-0.0187324
0.157433,0.588433,209.251,1.18919,-8.72802,208.757,1.07249,-9.0257
0.125734,0.507191,196.517,10.1053,-8.92074,196.012,10.0764,-8.95613
0.321209,0.748852,208.228,0.781707,-9.14519,208.16,0.981443,-8.4266
0.172146,1.37442,212.986,1.50883,-0.553959,211.631,1.6197,-0.352591
0.187625,0.855302,194.933,9.89957,-9.05321,195.772,9.94788,-8.89715
0.189835,0.985309,206.822,1.1063,-8.83936,207.786,1.0365,-9.03046
0.272127,0.815355,206.683,0.981431,-8.69698,205.914,0.88433,-8.94983
0.208587,1.13762,211.197,1.71311,-0.370537,210.125,1.51758,-0.697133
0.130951,1.60152,194.852,10.0496,-9.08776,193.258,10.0869,-8.93136
0.0772571,0.576305,29.0148,0.0766526,-3.0054,29.5489,0.137898,-3.21307
0.293063,0.830412,205.361,0.907302,-9.36163,205.456,1.28397,-8.62773
0.169152,0.536664,192.799,10.1494,-8.79478,192.972,10.0353,-9.28972
0.16954,0.545625,204.126,1.1425,-8.95657,204.661,1.10627,-9.05764
0.132467,0.780267,208.666,1.49207,-0.645066,209.427,1.59063,-0.502381
0.155451,0.707409,203.381,1.07557,-8.95433,204.081,1.05225,-9.05248
0.091418,0.811391,30.3336,0.174557,-3.24995,29.534,0.128878,-3.11977
0.172015,2.16053,209.607,1.41616,-0.533469,207.454,1.46181,-0.348332
0.162231,0.795419,202.538,1.10616,-8.98132,203.32,1.07711,-9.12562
0.0977988,2.41928,30.2855,0.195064,-3.2725,32.6986,0.225131,-3.44276
0.406947,1.12494,191.404,10.1598,-9.54287,190.447,10.3831,-8.99549
0.195476,1.84446,197.173,9.72946,-0.244976,195.33,9.72757,-0.311273
0.153589,0.727487,201.903,0.986423,-9.04361,202.627,0.968001,-9.10353
0.180261,1.51958,201.893,1.14106,-9.02828,200.378,1.15284,-9.15193
0.332822,0.996282,189.321,10.1623,-9.36902,190.042,10.4208,-8.7318
0.297851,1.23911,205.766,1.16178,-0.89883,204.801,1.47445,-0.186258
0.244073,0.945023,188.212,9.7542,-9.19248,189.115,9.85537,-8.93177
0.184766,0.781999,200.155,1.18298,-8.92534,199.493,1.06642,-9.32544
0.177659,0.789029,199.543,1.25177,-8.97593,198.827,1.1021,-9.27157
0.14656,0.85191,204.716,1.4581,-0.633841,203.864,1.4696,-0.618552
0.145439,0.913755,187.072,9.93645,-9.14166,187.985,9.95954,-9.11001
0.198662,3.79682,191.495,9.71635,-0.379863,195.291,9.72357,-0.314508
0.14556,0.640672,187.093,10.0127,-9.12807,186.456,10.0033,-9.19903
0.143624,0.652551,197.836,0.895937,-9.37444,198.206,1.0627,-8.86353
0.157507,1.57208,201.735,1.40142,-0.772645,203.302,1.42126,-0.645037
0.153316,0.620712,185.864,9.93579,-9.2207,186.445,10.021,-9.02087
0.155464,1.23512,196.562,1.09612,-9.17923,197.793,1.03373,-9.25199
0.143727,0.503642,185.27,9.95923,-9.07663,185.71,9.96602,-9.3221
0.142749,1.9467,191.337,9.64794,-0.301038,189.391,9.61719,-0.361495
0.54317,1.63652,200.452,1.73178,-1.24384,201.84,2.02028,-0.427126
0.152616,1.20159,183.947,9.93895,-9.07069,185.136,9.85205,-9.22182
0.145696,0.805786,196.22,0.995774,-9.48073,195.554,1.1906,-9.0709
0.0596621,0.46736,34.7006,0.21477,-3.58193,34.2376,0.175284,-3.53258
0.17295,0.586647,195.472,1.03265,-9.14534,194.915,0.967067,-9.31678
0.46038,1.77877,200.14,1.90009,-0.741725,198.429,1.62742,-1.14565
0.304328,0.773978,183.07,9.69683,-9.30581,183.744,9.85195,-8.95865
0.155348,0.684336,194.171,0.99719,-9.12736,194.831,1.00267,-9.30683
0.146448,0.559121,182.926,9.90966,-9.25601,182.377,9.89694,-9.15071
0.152457,0.642844,193.505,0.974186,-9.23098,194.143,0.999151,-9.30566
0.288704,0.879621,181.508,9.68687,-9.4388,182.207,9.81203,-8.919
0.147272,0.980276,192.297,1.03722,-9.30176,193.275,0.998285,-9.24579
0.0993426,1.92641,34.442,0.0920676,-3.51152,36.3484,0.207496,-3.7636
0.484368,1.76334,196.351,1.85816,-0.859229,197.986,1.48181,-1.40067
0.182475,2.72805,188.7,9.67635,-0.410935,185.974,9.63407,-0.509008
0.113278,0.804259,181.085,10.0037,-9.01239,180.315,9.92379,-9.22768
0.402042,0.709739,191.701,1.51416,-9.08744,192.05,1.31994,-9.67465
0.143626,0.826916,196.264,1.47661,-0.889058,195.442,1.53539,-0.81893
0.146424,0.746651,191.464,0.974385,-9.26124,190.722,0.926092,-9.3277
0.242312,0.904116,179.422,9.65354,-9.29258,180.189,9.85511,-8.85896
0.139682,0.652627,190.755,1.07713,-9.53033,190.197,1.07771,-9.19291
0.105493,0.749996,179.328,9.89095,-9.35169,178.583,9.95902,-9.29934
0.195435,0.910161,190.085,0.948846,-9.26204,189.208,0.872816,-9.49605
0.336268,1.64581,193.854,1.12619,-0.96697,195.371,1.37357,-0.379027
0.178542,0.692209,177.857,9.92126,-9.34168,178.49,10.0469,-9.0908
0.14109,0.796722,177.867,10.093,-9.10297,177.21,9.87675,-9.49963
0.339629,0.803056,188.601,1.43396,-9.06569,188.628,1.06183,-9.7768
0.151198,1.31773,192.706,1.37951,-0.867031,191.388,1.35862,-0.901677
0.129472,0.856364,176.384,9.81685,-9.38715,177.151,9.94661,-9.02772
0.154549,0.626533,188.177,0.878093,-9.40896,187.563,0.919282,-9.29103
0.513212,1.11135,187.396,1.47985,-9.28835,186.358,1.3794,-9.67274
0.179497,0.890537,175.471,10.0519,-8.96778,176.24,9.86578,-9.37766
0.274406,2.81017,182.243,9.31401,-0.363697,179.438,9.40752,-0.225532
0.164416,1.03117,186.452,1.01962,-9.39945,185.421,1.04538,-9.4006
0.365386,0.854992,175.099,9.60783,-9.16592,174.257,9.6351,-9.02365
0.182983,0.653015,185.212,1.10722,-9.50561,184.572,1.11087,-9.37691
0.196709,1.07796,188.775,1.54728,-0.934878,189.838,1.45973,-1.08989
0.215932,0.687688,174.252,9.67683,-9.45358,173.664,9.82743,-9.13079
0.142401,2.89345,176.7,9.5378,-0.41631,179.592,9.48352,-0.484061
0.185138,0.832619,184.548,1.08717,-9.39982,183.736,1.02489,-9.57053
0.23595,1.02775,173.446,10.0059,-9.05243,172.508,9.88176,-9.45175
0.219175,0.84765,183.45,0.939,-9.22953,182.63,0.818899,-9.40742
0.125365,0.837179,188.028,1.36024,-0.955136,187.196,1.30297,-1.02744
0.140899,3.10092,184.931,1.36787,-1.17069,188.015,1.38996,-0.846148
0.176463,1.0346,171.003,9.88957,-9.28939,172.032,9.85236,-9.38381
0.14597,0.78198,181.527,0.934101,-9.41426,182.296,0.872978,-9.54343
0.244911,0.77585,170.191,9.79949,-9.04382,170.887,9.74271,-9.38296
0.160383,0.747267,181.362,0.863085,-9.40282,180.625,0.800849,-9.50279
0.126011,1.8717,183.812,1.29507,-1.25304,185.617,1.39365,-0.767673
0.41051,0.648146,169.916,9.56262,-9.00315,169.455,9.44646,-9.44345
0.195673,0.758661,179.543,1.04903,-9.20112,180.159,0.838819,-9.59148
0.191088,0.941642,169.353,9.80555,-9.35054,168.422,9.86285,-9.21887
0.106991,0.520441,39.2749,0.274051,-3.98019,38.7743,0.176916,-4.0842
0.26383,2.73904,172.468,9.59737,-0.70565,175.202,9.67533,-0.542621
0.105504,0.478612,39.7406,0.217195,-4.02776,39.2634,0.180597,-4.02827
0.180832,0.916772,178.677,0.939152,-9.55438,179.593,0.953932,-9.51707
0.443726,2.60679,180.871,1.16418,-0.733832,183.454,0.985077,-1.03932
0.0943863,0.591523,39.8792,0.20853,-4.09196,40.4592,0.325018,-4.08794
0.567752,1.03486,167.484,9.39565,-8.93241,168.484,9.3808,-9.20065
0.178203,1.07632,177.345,0.946909,-9.48277,178.41,0.879274,-9.62519
0.101196,0.666282,41.2642,0.205455,-4.15057,40.5993,0.166175,-4.13174
0.154789,0.923183,166.187,9.89444,-9.32021,167.104,9.85374,-9.41026
0.108642,0.495577,41.7639,0.245721,-4.18332,41.2709,0.213964,-4.14383
0.216222,0.678711,176.436,1.03755,-9.42282,177.097,0.987907,-9.5681
0.16999,1.85409,178.896,1.30489,-0.996212,180.75,1.32255,-1.01463
0.122449,0.635563,165.598,9.9434,-9.20835,166.164,9.80161,-9.4591
0.111831,0.667106,41.9409,0.219807,-4.21956,42.6018,0.19427,-4.30668
0.176092,0.668027,176.413,0.856602,-9.46539,175.75,0.817039,-9.53825
0.150799,0.621313,165.004,9.74896,-9.39768,165.607,9.82864,-9.27085
0.105244,1.14427,174.66,0.829882,-9.70719,175.788,0.868415,-9.52407
0.113966,0.796222,39.0378,0.624962,3.45613,39.8315,0.688259,3.46138
0.167756,0.866457,163.873,9.85475,-9.23316,164.731,9.81321,-9.34746
0.101009,0.485498,43.0904,0.322388,-4.34819,42.6177,0.21582,-4.37823
0.142942,0.551663,174.178,1.0059,-9.51288,173.663,0.94647,-9.69992
0.143078,0.533805,163.772,9.88231,-9.37546,163.238,9.87946,-9.36071
0.158698,0.72044,172.935,0.922926,-9.49208,173.643,0.883334,-9.62121
0.128634,1.25636,177.041,1.32437,-1.0939,178.292,1.27909,-1.19572
0.184675,0.78404,41.6538,9.25689,-3.96205,42.3353,9.07966,-4.30682
0.299438,1.37453,171.458,0.786904,-9.40227,172.823,0.708327,-9.54917
0.263581,1.58313,41.7342,0.38496,3.28401,40.1991,0.587895,3.61359
0.0953825,0.869448,43.9992,0.219883,-4.48141,43.1435,0.306009,-4.35371
0.288385,1.36728,175.59,1.0736,-1.07397,176.949,1.12868,-0.936497
0.179499,0.859007,161.413,9.84503,-9.27427,162.267,9.80257,-9.35314
0.815823,2.3061,172.336,0.244692,-9.16768,170.04,0.0995793,-9.32061
0.166149,0.560672,44.3899,0.350524,-4.28388,44.8106,0.123886,-4.57717
0.20552,0.762603,160.599,9.9726,-9.37507,159.837,9.93566,-9.383
0.23054,0.824638,43.4628,9.19804,-4.10021,42.6532,9.06015,-4.1757
0.156723,0.948837,174.849,1.22444,-1.23465,173.975,1.37119,-0.895731
0.247152,1.50141,172.548,1.54411,-1.09846,174.027,1.43855,-1.33548
0.116403,1.40323,41.5871,0.581676,3.32121,42.9726,0.482674,3.12191
0.16924,0.569156,45.5265,0.282214,-4.69488,45.0028,0.409139,-4.51157
0.163482,0.6309,159.113,9.75042,-9.34411,159.744,9.74201,-9.3472
0.0886091,0.69727,45.5922,0.28804,-4.57526,46.2783,0.208035,-4.6701
0.124699,0.575978,43.8574,9.28767,-4.18652,44.3706,9.13376,-4.398
0.191233,0.799968,158.202,9.7971,-9.10132,158.964,9.70327,-9.32682
0.1754,2.46377,162.479,9.36989,-0.56851,164.941,9.40898,-0.497228
0.105576,0.673923,45.1889,9.23188,-4.41005,44.5183,9.23262,-4.34375
0.129584,1.00931,168.145,0.873361,-9.28248,168.992,0.821966,-9.83008
0.179128,1.8627,42.992,0.852994,3.37979,44.8075,0.69384,2.99462
0.161502,1.2492,166.585,0.899103,-9.55296,167.824,0.881851,-9.70745
0.236869,1.02448,157.078,9.92677,-9.17421,156.156,9.75542,-9.58576
0.105746,0.859873,47.4046,0.22546,-4.77589,46.5487,0.230262,-4.69303
0.307788,0.784424,165.941,0.56547,-9.7244,166.489,0.742664,-9.19128
0.212508,0.732806,156.146,9.80778,-9.51696,155.481,9.93502,-9.23649
0.353108,0.880883,165.399,1.00745,-10.1451,164.81,1.20953,-9.52169
0.241599,0.615145,46.1254,9.33143,-4.73029,46.6847,9.522,-4.55894
0.146738,1.6259,168.798,1.21465,-1.38462,170.384,1.34268,-1.05283
0.137083,0.88985,155.467,9.73941,-9.34878,154.58,9.77775,-9.28635
0.272087,0.828752,164.674,0.643727,-9.65219,163.883,0.682751,-9.41069
0.0729447,1.1722,46.094,0.580565,2.91667,44.9351,0.633556,3.08428
0.120931,0.578836,48.2945,0.303883,-4.76448,48.8696,0.292057,-4.82903
0.144078,0.701413,47.4722,9.34577,-4.59362,46.7722,9.30227,-4.58407
0.152627,0.677794,168.371,1.33236,-1.09592,167.727,1.25718,-1.29126
0.168096,0.524615,153.936,9.75542,-9.24819,154.455,9.74386,-9.32613
0.194413,1.14916,159.704,9.27157,-0.510768,158.557,9.29569,-0.441342
0.789695,1.03428,163.742,1.43919,-10.1987,163.18,1.66238,-9.35947
0.148464,0.992317,48.397,9.38304,-4.69248,47.4062,9.33129,-4.67623
0.0917448,2.56371,46.6212,0.596265,2.91904,49.1819,0.627688,2.79771
0.473232,1.81292,152.488,9.9835,-9.75277,154.267,10.183,-9.46563
0.115235,0.530611,49.7089,0.356432,-4.83019,50.1841,0.196937,-5.00415
0.088171,0.673155,48.3759,9.28187,-4.6722,49.0464,9.26825,-4.73021
0.29778,1.0918,166.607,1.00262,-1.26234,167.645,1.1061,-0.940858
0.130936,0.705743,50.7837,0.203478,-5.2382,50.2094,0.420667,-4.89026
0.270186,0.957108,162.792,0.641253,-9.72165,161.899,0.727559,-9.38778
0.354795,0.701265,152.666,9.53703,-9.09547,151.973,9.59203,-9.00853
0.211851,0.878252,161.94,0.77462,-9.64881,161.064,0.751771,-9.59924
0.145192,0.79414,166.254,1.23632,-1.18965,165.461,1.22474,-1.15056
0.194312,3.12013,163.333,1.17607,-0.948993,166.435,1.07529,-1.26817
0.180331,0.636786,51.2623,0.286563,-5.29985,51.7862,0.487062,-4.99855
0.230506,1.10045,151.932,9.53521,-9.34848,150.844,9.64315,-9.22887
0.144853,0.62316,49.7258,9.39385,-4.69381,50.3008,9.21252,-4.85116
0.150401,1.22315,155.008,9.5241,-0.444944,156.212,9.42757,-0.634531
0.163226,0.808737,51.1014,9.11376,-4.96019,50.3461,9.31015,-4.748
0.187677,0.977507,160.084,0.743398,-9.48511,161.027,0.647154,-9.72602
0.114828,0.883125,51.7796,0.2844,-5.07679,52.6512,0.236886,-5.21107
0.254642,0.731373,159.679,0.957538,-9.1929,159.728,0.676114,-9.86622
0.142092,0.59123,149.931,9.89279,-9.15988,150.458,9.7949,-9.40855
0.0929198,0.797745,52.7479,0.265727,-5.20895,53.5452,0.281058,-5.22958
0.163679,0.753128,148.848,9.71889,-9.33396,149.529,9.81571,-9.02662
0.170274,0.687257,158.525,0.783464,-9.51803,159.169,0.68285,-9.73566
0.13435,0.760606,158.219,0.794892,-9.54395,157.46,0.802448,-9.59254
0.173041,0.6495,52.1896,9.21198,-4.95112,51.5447,9.22385,-4.87468
0.170624,0.878572,147.898,9.73779,-9.31161,148.769,9.77006,-9.20315
0.115657,1.18936,49.9588,0.728495,2.74112,51.1384,0.687935,2.59445
0.11105,0.946654,53.7143,0.346572,-5.20948,54.6438,0.301667,-5.38309
0.369491,0.751599,161.284,1.58308,-1.27656,160.534,1.58435,-1.32217
0.185366,0.815699,147.475,9.66151,-9.32729,146.804,9.81274,-8.88856
0.127517,0.655469,52.8844,9.41482,-5.00891,52.2949,9.21277,-5.21205
0.159958,1.28592,152.45,9.38789,-0.494828,151.165,9.36744,-0.552875
0.305274,0.700457,156.33,0.726084,-9.27905,155.723,0.558711,-9.58605
0.154793,1.63575,158.689,1.26921,-1.20819,160.323,1.33514,-1.16277
0.120539,0.656429,53.5987,9.24809,-5.16309,52.9659,9.32129,-5.00454
0.232596,0.934444,146.584,9.95677,-9.10024,145.742,9.83338,-9.48517
0.138652,1.60862,51.3833,0.745377,2.58287,52.9863,0.72658,2.45041
0.106319,0.529942,55.2546,0.302344,-5.33701,54.7254,0.27434,-5.33892
0.229729,0.71858,154.852,0.986394,-9.52737,155.567,0.968325,-9.60038
0.169894,0.665711,145.035,9.7665,-9.3249,145.587,9.92251,-8.98775
0.334226,0.945753,154.098,0.586811,-9.43041,155.027,0.555869,-9.60361
0.109613,0.721687,53.7675,9.23441,-5.11076,54.4878,9.27806,-5.11976
0.147797,0.661234,55.9467,0.412574,-5.40673,55.2888,0.369736,-5.45761
0.170721,0.693528,143.888,9.91098,-9.03852,144.511,9.77782,-9.31344
0.236405,2.59945,148.244,9.49014,-0.739447,150.836,9.59299,-0.567058
0.127114,1.00032,153.714,0.740316,-9.66639,152.767,0.857176,-9.36715
0.151925,0.772753,54.5791,9.35002,-5.1796,55.3334,9.25946,-5.32077
0.13915,1.83533,144.542,9.77566,-9.32698,142.709,9.82795,-9.24224
0.133077,0.734186,56.2637,0.398391,-5.38406,56.9683,0.353332,-5.58555
0.199916,0.951726,156.107,1.31941,-1.25961,157.057,1.34586,-1.21832
0.100711,1.28469,54.7313,0.667549,2.40484,53.4508,0.683687,2.50696
0.175262,1.02379,151.601,0.732628,-9.6535,152.603,0.827675,-9.46551
0.123627,0.467424,55.8298,9.34692,-5.32814,55.3766,9.4172,-5.23769
0.120832,0.531034,57.6055,0.203511,-5.69495,57.1247,0.211013,-5.46956
0.25553,0.715926,142.901,9.64966,-9.05187,142.214,9.56683,-9.23567
0.202326,3.45662,147.554,9.46874,-0.533592,144.1,9.38315,-0.619661
0.172036,0.631334,56.4673,9.36646,-5.34373,55.8434,9.31358,-5.42495
0.19796,0.883913,141.264,9.81341,-9.17539,142.147,9.81295,-9.21679
0.163867,0.730346,150.811,0.797478,-9.35125,150.109,0.703849,-9.52933
0.16892,1.07,154.48,1.11739,-1.20574,153.425,1.19339,-1.0442
0.17573,0.942152,58.8368,0.45052,-5.67205,57.8966,0.42035,-5.62056
0.113219,0.462481,56.5952,9.23145,-5.32309,57.0558,9.24366,-5.36274
0.167491,0.728512,140.106,9.58597,-9.12795,140.833,9.63408,-9.10102
0.104113,1.76004,55.2282,8.89071,2.75295,53.4767,8.93964,2.91946
0.0994398,0.59195,57.7465,9.26891,-5.48406,57.1697,9.29094,-5.35307
0.450843,0.834327,149.528,0.440185,-9.25552,148.765,0.384564,-9.58827
0.116638,0.996835,58.8552,0.32738,-5.70658,59.8486,0.356659,-5.62926
0.956202,1.70519,151.508,0.454543,-0.497438,153.081,0.268656,-1.12798
0.213065,0.723554,140.162,9.81946,-9.05961,139.467,9.7581,-9.25059
0.117899,0.68844,57.7737,9.28318,-5.41273,58.4608,9.31819,-5.43943
0.179374,1.00365,59.946,0.156546,-5.71751,60.9429,0.253533,-5.65295
0.14004,0.925976,148.655,0.733494,-9.5921,147.743,0.767229,-9.43401
0.181128,0.789807,139.303,9.66731,-9.00082,138.56,9.57682,-9.25334
0.174668,0.680719,147.042,0.835176,-9.42047,147.685,0.818517,-9.64535
0.159112,0.769195,151.559,1.05197,-1.23747,150.81,1.10267,-1.07368
0.209682,0.666,59.5024,9.29371,-5.70723,58.8955,9.45081,-5.48235
0.0989738,0.941079,60.8225,0.309712,-5.83361,61.7585,0.397738,-5.7917
0.148058,0.633533,137.692,9.77894,-9.07413,138.317,9.77205,-9.1756
0.243043,1.11749,146.986,0.621177,-9.67556,146.037,0.759002,-9.10072
0.163973,0.606364,60.1191,9.25019,-5.69547,59.559,9.36135,-5.49145
0.272196,0.85555,149.79,1.16132,-0.819247,150.322,0.950994,-1.45544
0.203462,0.710043,136.995,9.50459,-9.13356,137.703,9.54173,-9.09618
